product_id,product_name,group,subgroup,brand,price,currency,discount_percentage,date
297,Miel de flores Mielove frasco 1 kg,azucar chocolates y caramelos,miel,Mielove,4.9,EUR,0,14-11-2023
133109,Miel de flores antigoteo Mielove frasco 500 g,azucar chocolates y caramelos,miel,Mielove,3.45,EUR,0,14-11-2023
222955,Miel de azahar Mielove frasco 350 g,azucar chocolates y caramelos,miel,Mielove,3.19,EUR,0,14-11-2023
222953,Miel de romero Mielove frasco 350 g,azucar chocolates y caramelos,miel,Mielove,3.49,EUR,0,14-11-2023
222956,Miel de eucalipto Mielove frasco 350 g,azucar chocolates y caramelos,miel,Mielove,3.19,EUR,0,14-11-2023
17255,Miel de flores antigoteo Granja san fancisco bote 350 g,azucar chocolates y caramelos,miel,Granja san fancisco,5.5,EUR,0,14-11-2023
222958,Miel de flores con jalea real Mielove frasco 250 g,azucar chocolates y caramelos,miel,Mielove,4.49,EUR,0,14-11-2023
262279,Miel de flores Helios tarrina 250 g,azucar chocolates y caramelos,miel,Helios,2.8,EUR,0,14-11-2023
222954,Miel de flores con propóleo Mielove frasco 250 g,azucar chocolates y caramelos,miel,Mielove,4.49,EUR,0,14-11-2023
222957,Polen de flores Mielove frasco 200 g,azucar chocolates y caramelos,miel,Mielove,4.99,EUR,0,14-11-2023
274320,Sirope de caña antigoteo Ramiflor frasco 500 g,azucar chocolates y caramelos,miel,Ramiflor,3.5,EUR,0,14-11-2023
,,azucar chocolates y caramelos,miel,,,,,14-11-2023
17384,Filete de merluza argentino sin piel Mari Marinera bolsa 400 g,congelados,pescado y marisco,Mari Marinera,3.19,EUR,0,14-11-2023
41098,Rabas empanadas Mari Marinera bolsa 400 g,congelados,pescado y marisco,Mari Marinera,2.89,EUR,0,14-11-2023
41097,Caprichos del mar Mari Marinera bolsa 400 g,congelados,pescado y marisco,Mari Marinera,1.79,EUR,0,14-11-2023
19199,Muslitos de mar Mari Marinera caja 250 g,congelados,pescado y marisco,Mari Marinera,1.39,EUR,0,14-11-2023
269059,Gambas peladas medianas 80/100 piezas Mari Marinera bolsa 350 g,congelados,pescado y marisco,Mari Marinera,4.79,EUR,0,14-11-2023
274390,Lomos de salmón Selección Mundial bolsa 250 g,congelados,pescado y marisco,Selección Mundial,6.19,EUR,0,14-11-2023
129357,Almeja del pacífico Mari Marinera bolsa 450 g,congelados,pescado y marisco,Mari Marinera,1.69,EUR,0,14-11-2023
271910,Varitas de merluza MSC Mari Marinera caja 300 g,congelados,pescado y marisco,Mari Marinera,2.09,EUR,0,14-11-2023
273563,Preparado para paellas y sopas Mari Marinera bolsa 685 g,congelados,pescado y marisco,Mari Marinera,4.09,EUR,0,14-11-2023
72170,Filete de merluza del cabo sin piel MSC Mari Marinera bolsa 600 g,congelados,pescado y marisco,Mari Marinera,4.99,EUR,0,14-11-2023
47405,Langostino crudo grande 32/48 piezas Mari Marinera caja 800 g,congelados,pescado y marisco,Mari Marinera,5.99,EUR,25,14-11-2023
207586,Merluza rebozada al huevo MSC Mari Marinera caja 340 g,congelados,pescado y marisco,Mari Marinera,2.79,EUR,0,14-11-2023
26442,Medallones de merluza del cabo MSC Mari Marinera bolsa 475 g,congelados,pescado y marisco,Mari Marinera,3.59,EUR,0,14-11-2023
71213,Anguriñas Pescanova bandeja 200 g,congelados,pescado y marisco,Pescanova,1.89,EUR,0,14-11-2023
3374,Palitos de surimi ultracongelados MSC Mari Marinera bolsa 450 g,congelados,pescado y marisco,Mari Marinera,1.79,EUR,0,14-11-2023
4542,Filetes de bacalao MSC Mari Marinera bandeja 400 g,congelados,pescado y marisco,Mari Marinera,5.59,EUR,0,14-11-2023
47403,Langostino cocido grande 32/48 piezas Mari Marinera caja 800 g,congelados,pescado y marisco,Mari Marinera,5.99,EUR,25,14-11-2023
286539,Calamar troceado Mari Marinera bolsa 450 g,congelados,pescado y marisco,Mari Marinera,4.79,EUR,0,14-11-2023
288633,Filetes de atún MSC Mari Marinera bandeja 250 g,congelados,pescado y marisco,Mari Marinera,4.19,EUR,0,14-11-2023
233107,Carne de mejillón cocido Mari Marinera bolsa 250 g,congelados,pescado y marisco,Mari Marinera,2.09,EUR,0,14-11-2023
,,congelados,pescado y marisco,,,,,14-11-2023
288020,Magdalenas clásicas El molino de Dia bolsa 515 g,galletas bollos y cereales,bolleria,El molino de Dia,1.97,EUR,0,14-11-2023
288021,Croissants El molino de Dia bolsa 390 g,galletas bollos y cereales,bolleria,El molino de Dia,1.68,EUR,0,14-11-2023
288022,Croissants rellenos de cacao y avellanas El molino de Dia bolsa 315 g,galletas bollos y cereales,bolleria,El molino de Dia,1.55,EUR,0,14-11-2023
288023,Pan de leche El molino de Dia bolsa 350 g,galletas bollos y cereales,bolleria,El molino de Dia,1.89,EUR,0,14-11-2023
105304,Magdalenas valencianas El molino de Dia bolsa 350 g,galletas bollos y cereales,bolleria,El molino de Dia,1.49,EUR,0,14-11-2023
16103,Rosquillas glaseadas El molino de Dia caja 208 g,galletas bollos y cereales,bolleria,El molino de Dia,1.69,EUR,0,14-11-2023
82569,Palmeritas El molino de Dia bandeja 270 g,galletas bollos y cereales,bolleria,El molino de Dia,1.59,EUR,0,14-11-2023
127308,Napolitanas rellenas de crema de cacao El molino de Dia bolsa 270 g,galletas bollos y cereales,bolleria,El molino de Dia,1.65,EUR,0,14-11-2023
291299,Bocaditos de cacao Mandul bolsa 210 g,galletas bollos y cereales,bolleria,Mandul,1.25,EUR,0,14-11-2023
88697,Rosquillas de chocolate El molino de Dia bandeja 240 g,galletas bollos y cereales,bolleria,El molino de Dia,1.79,EUR,0,14-11-2023
220229,Sobaos pequeños El molino de Dia bolsa 340 g,galletas bollos y cereales,bolleria,El molino de Dia,1.39,EUR,0,14-11-2023
87066,Ensaimadas El molino de Dia bolsa 220 g,galletas bollos y cereales,bolleria,El molino de Dia,1.19,EUR,0,14-11-2023
279899,Rosquillas de azúcar Pelayo bolsa 250 g,galletas bollos y cereales,bolleria,Pelayo,1.45,EUR,0,14-11-2023
293030,Mini brownies de chocolate Dulcesol bolsa 125 g,galletas bollos y cereales,bolleria,Dulcesol,1,EUR,0,14-11-2023
208584,Bollo relleno con crema de cacao El molino de Dia bolsa 240 g,galletas bollos y cereales,bolleria,El molino de Dia,1.65,EUR,0,14-11-2023
287689,Hojaldre de Astorga El molino de Dia bandeja 180 g,galletas bollos y cereales,bolleria,El molino de Dia,1.29,EUR,0,14-11-2023
82570,Palmeritas de hojaldre al cacao El molino de Dia bandeja 260 g,galletas bollos y cereales,bolleria,El molino de Dia,2.09,EUR,0,14-11-2023
54726,Sobaos El molino de Dia bolsa 350 g,galletas bollos y cereales,bolleria,El molino de Dia,1.39,EUR,0,14-11-2023
5543,Bizcochos con huevo Galleteca bolsa 400 g,galletas bollos y cereales,bolleria,Galleteca,1.79,EUR,0,14-11-2023
100947,Bollería con pepitas de chocolate con leche Weikis bolsa 240 g,galletas bollos y cereales,bolleria,Weikis,2.65,EUR,0,14-11-2023
,,galletas bollos y cereales,bolleria,,,,,14-11-2023
11462,Lechuga iceberg 1 unidad,verduras,lechuga escarolas y endivias,,1.15,EUR,0,14-11-2023
11461,Cogollos bandeja 3 unidades,verduras,lechuga escarolas y endivias,,1.25,EUR,0,14-11-2023
59836,Corazones de lechuga romana bandeja 2 unidades,verduras,lechuga escarolas y endivias,,1.69,EUR,0,14-11-2023
25904,Corazones de cogollos bandeja 6 unidades,verduras,lechuga escarolas y endivias,,1.99,EUR,0,14-11-2023
182881,Endivias bandeja 350 g,verduras,lechuga escarolas y endivias,,1.29,EUR,0,14-11-2023
,,verduras,lechuga escarolas y endivias,,,,,14-11-2023
262432,Atún claro en aceite de oliva Mari Marinera lata 6 x 60 g,conservas caldos y cremas,atun bonito y caballa,Mari Marinera,5.25,EUR,0,14-11-2023
262439,Atún claro al natural Mari Marinera lata 6 x 60 g,conservas caldos y cremas,atun bonito y caballa,Mari Marinera,4.5,EUR,0,14-11-2023
262430,Atún en aceite de girasol Mari Marinera lata 6 x 52 g,conservas caldos y cremas,atun bonito y caballa,Mari Marinera,3.95,EUR,0,14-11-2023
184524,Atún en aceite de oliva Calvo lata 3 x 52 g,conservas caldos y cremas,atun bonito y caballa,Calvo,3.95,EUR,0,14-11-2023
60574,Atún claro al natural Calvo lata 3 x 52 g,conservas caldos y cremas,atun bonito y caballa,Calvo,3.49,EUR,0,14-11-2023
1243,Atún en aceite de girasol Isabel lata 650 g,conservas caldos y cremas,atun bonito y caballa,Isabel,9.49,EUR,0,14-11-2023
138259,Atún en aceite de girasol Mari Marinera lata 650 g,conservas caldos y cremas,atun bonito y caballa,Mari Marinera,6.99,EUR,0,14-11-2023
262437,Atún claro en aceite de girasol Mari Marinera lata 6 x 70 g,conservas caldos y cremas,atun bonito y caballa,Mari Marinera,4.35,EUR,0,14-11-2023
262440,Atún claro en escabeche Mari Marinera lata 6 x 60 g,conservas caldos y cremas,atun bonito y caballa,Mari Marinera,4.75,EUR,0,14-11-2023
284386,Filetes de caballa del sur en aceite de oliva Mari Marinera lata 85 g,conservas caldos y cremas,atun bonito y caballa,Mari Marinera,1.39,EUR,0,14-11-2023
262429,Atún en aceite de girasol Mari Marinera lata 3 x 52 g,conservas caldos y cremas,atun bonito y caballa,Mari Marinera,2.15,EUR,0,14-11-2023
288045,Atún en aceite de oliva Mari Marinera lata 3 x 52 g,conservas caldos y cremas,atun bonito y caballa,Mari Marinera,2.45,EUR,0,14-11-2023
296869,Trozos de atún en aceite de girasol Ribeira lata 3 x 52 g,conservas caldos y cremas,atun bonito y caballa,Ribeira,1.79,EUR,0,14-11-2023
284387,Filetes de caballa del sur en aceite de girasol Mari Marinera lata 85 g,conservas caldos y cremas,atun bonito y caballa,Mari Marinera,1.25,EUR,0,14-11-2023
262438,Atún claro al natural Mari Marinera lata 3 x 60 g,conservas caldos y cremas,atun bonito y caballa,Mari Marinera,2.69,EUR,0,14-11-2023
371,Atún claro en aceite de girasol Calvo lata 3 x 52 g,conservas caldos y cremas,atun bonito y caballa,Calvo,3.49,EUR,0,14-11-2023
6721,Filetes de caballa del sur en aceite de girasol Ubago lata 65 g,conservas caldos y cremas,atun bonito y caballa,Ubago,1.49,EUR,0,14-11-2023
29395,Bonito del norte en aceite de oliva Mari Marinera lata 73 g,conservas caldos y cremas,atun bonito y caballa,Mari Marinera,2.1,EUR,0,14-11-2023
61500,Atún claro en aceite de oliva Calvo lata 3 x 52 g,conservas caldos y cremas,atun bonito y caballa,Calvo,4.29,EUR,0,14-11-2023
262434,Atún claro en aceite de oliva Mari Marinera lata 3 x 60 g,conservas caldos y cremas,atun bonito y caballa,Mari Marinera,3.1,EUR,0,14-11-2023
,,conservas caldos y cremas,atun bonito y caballa,,,,,14-11-2023
289937,Maquinilla de afeitar 2 hojas bolsa 20 unidades,perfumeria higiene salud,afeitado,,2.69,EUR,0,14-11-2023
284680,Maquinilla de afeitar desechable Gillette Blue II blister 12 unidades,perfumeria higiene salud,afeitado,Gillette,5.99,EUR,0,14-11-2023
29327,Gel de afeitar piel sensible Bonté Men spray 250 ml,perfumeria higiene salud,afeitado,Bonté,2.13,EUR,0,14-11-2023
29326,Espuma de afeitar piel sensible Bonté Homme spray 250 ml,perfumeria higiene salud,afeitado,Bonté,1.15,EUR,0,14-11-2023
289694,Maquinilla de afeitar 2 hojas Imaqe bolsa 10 unidades,perfumeria higiene salud,afeitado,Imaqe,2.15,EUR,0,14-11-2023
289856,Maquinilla de afeitar 3 hojas Imaqe bolsa 4 unidades,perfumeria higiene salud,afeitado,Imaqe,2.6,EUR,0,14-11-2023
284681,Maquinilla de afeitar desechable Gillette blister 4 unidades,perfumeria higiene salud,afeitado,Gillette,5.79,EUR,0,14-11-2023
289859,Maquinilla de afeitar recargable 5 hojas Imaqe caja 1 unidad,perfumeria higiene salud,afeitado,Imaqe,5.99,EUR,0,14-11-2023
271800,Maquinilla de afeitar recambio Gillette Proglide Fusion blister 3 unidades,perfumeria higiene salud,afeitado,Gillette,16.99,EUR,0,14-11-2023
16248,Gel de afeitar clásico piel sensible Gillette spray 200 ml,perfumeria higiene salud,afeitado,Gillette,3.29,EUR,0,14-11-2023
289857,Recambios maquinilla de afeitar 5 hojas Imaqe caja 4 unidades,perfumeria higiene salud,afeitado,Imaqe,5.99,EUR,0,14-11-2023
283650,Espuma de afeitar clásica Gillette spray 200 ml,perfumeria higiene salud,afeitado,Gillette,2.99,EUR,0,14-11-2023
103665,Maquinilla desechable Wilkinson blister 6 unidades,perfumeria higiene salud,afeitado,Wilkinson,6.79,EUR,0,14-11-2023
284423,Maquinilla de afeitar Gillette Proglide Fusion blister 1 unidad,perfumeria higiene salud,afeitado,Gillette,13.99,EUR,0,14-11-2023
289858,Recambios hojas de afeitar 2 filos Imaqe blister 10 unidades,perfumeria higiene salud,afeitado,Imaqe,1.79,EUR,0,14-11-2023
271809,Maquinilla de afeitar + 2 recambios Gillette Mach3 caja 1 unidad,perfumeria higiene salud,afeitado,Gillette,10.99,EUR,0,14-11-2023
82323,Espuma de afeitar pieles sensibles La toja spray 300 ml,perfumeria higiene salud,afeitado,La toja,2.99,EUR,0,14-11-2023
290065,Maquinilla de afeitar recambio Gillette Labs blíster 3 unidades,perfumeria higiene salud,afeitado,Gillette,18.99,EUR,0,14-11-2023
233782,Maquinilla desechable Wilkinson bolsa 16 unidades,perfumeria higiene salud,afeitado,Wilkinson,12.19,EUR,0,14-11-2023
185493,Maquinilla desechable Wilkinson bolsa 15 unidades,perfumeria higiene salud,afeitado,Wilkinson,6.79,EUR,0,14-11-2023
,,perfumeria higiene salud,afeitado,,,,,14-11-2023
275223,Lasaña boloñesa Al Punto caja 300 g,congelados,lasanas y pasta,Al Punto,1.69,EUR,0,14-11-2023
275226,Canelón de atún Al Punto caja 300 g,congelados,lasanas y pasta,Al Punto,1.69,EUR,0,14-11-2023
275225,Canelón de carne Al Punto caja 300 g,congelados,lasanas y pasta,Al Punto,1.69,EUR,0,14-11-2023
275228,Lasaña de verdura Al Punto caja 300 g,congelados,lasanas y pasta,Al Punto,1.69,EUR,0,14-11-2023
266128,Canelones de marisco con pulpo Al Punto caja 560 g,congelados,lasanas y pasta,Al Punto,3.99,EUR,0,14-11-2023
296467,Canelones de foie y trufa Al Punto caja 600 g,congelados,lasanas y pasta,Al Punto,3.99,EUR,0,14-11-2023
296524,Canelones de carne rustida Al Punto caja 560 g,congelados,lasanas y pasta,Al Punto,3.99,EUR,0,14-11-2023
16263,Lasaña boloñesa La cocinera caja 500 g,congelados,lasanas y pasta,La cocinera,4.99,EUR,0,14-11-2023
286891,Canelones de foie y trufa Al Punto caja 560 g,congelados,lasanas y pasta,Al Punto,3.99,EUR,0,14-11-2023
,,congelados,lasanas y pasta,,,,,14-11-2023
1413,Mini empanadillas de atún Al Punto bolsa 400 g,congelados,empanadillas y rebozados,Al Punto,1.49,EUR,0,14-11-2023
52974,Croquetas de jamón Al Punto bolsa 500 g,congelados,empanadillas y rebozados,Al Punto,1.25,EUR,0,14-11-2023
279115,Gyozas de pollo Vici bolsa 400 g,congelados,empanadillas y rebozados,Vici,3.99,EUR,0,14-11-2023
912,Empanadillas de atún MSC La cocinera caja 312 g,congelados,empanadillas y rebozados,La cocinera,4.99,EUR,0,14-11-2023
275645,Empanadillas de atún Al Punto bolsa 500 g,congelados,empanadillas y rebozados,Al Punto,1.79,EUR,0,14-11-2023
275647,Croquetas de pollo Al Punto bolsa 450 g,congelados,empanadillas y rebozados,Al Punto,1.49,EUR,0,14-11-2023
275648,Croquetas de cocido Al Punto bolsa 350 g,congelados,empanadillas y rebozados,Al Punto,1.89,EUR,0,14-11-2023
275649,Croquetas de jamón ibérico Al Punto bolsa 350 g,congelados,empanadillas y rebozados,Al Punto,1.89,EUR,0,14-11-2023
296473,Croquetas de queso azul y cebolla caramelizada Al Punto bolsa 350 g,congelados,empanadillas y rebozados,Al Punto,2.79,EUR,0,14-11-2023
266126,Croquetas de boletus Al Punto bolsa 350 g,congelados,empanadillas y rebozados,Al Punto,2.79,EUR,0,14-11-2023
296525,Croquetas de langostinos Al Punto bolsa 350 g,congelados,empanadillas y rebozados,Al Punto,2.79,EUR,0,14-11-2023
266125,Croquetas de chipirón Al Punto bolsa 350 g,congelados,empanadillas y rebozados,Al Punto,2.79,EUR,0,14-11-2023
130345,Croquetas artesanas de jamón ibérico La cocinera bolsa 400 g,congelados,empanadillas y rebozados,La cocinera,4.99,EUR,0,14-11-2023
295197,Croquetas de jamón ibérico Findus caja 340 g,congelados,empanadillas y rebozados,La cocinera,4.99,EUR,0,14-11-2023
,,congelados,empanadillas y rebozados,,,,,14-11-2023
269406,Friegasuelos concentrado rosa Super Paco botella 1 l,limpieza y hogar,cristales y suelos,Super Paco,1.79,EUR,0,14-11-2023
269404,Friegasuelos aroma pino Super Paco botella 1.5 l,limpieza y hogar,cristales y suelos,Super Paco,0.95,EUR,0,14-11-2023
269403,Friegasuelos aroma limón Super Paco botella 1.5 l,limpieza y hogar,cristales y suelos,Super Paco,0.95,EUR,0,14-11-2023
269402,Friegasuelos aroma colonia Super Paco botella 1.5 l,limpieza y hogar,cristales y suelos,Super Paco,0.95,EUR,0,14-11-2023
221081,Fregasuelos concentrado aroma naranja Asevi botella 900 ml,limpieza y hogar,cristales y suelos,Asevi,2.45,EUR,0,14-11-2023
39574,Limpiacristales cristalino Cristasol spray 750 ml,limpieza y hogar,cristales y suelos,Cristasol,2.59,EUR,0,14-11-2023
155326,Limpiador madera Don Limpio botella 1.3 l,limpieza y hogar,cristales y suelos,Don Limpio,3.99,EUR,0,14-11-2023
51517,Toallitas limpiagafas Super Paco caja 30 unidades,limpieza y hogar,cristales y suelos,Super Paco,1.65,EUR,0,14-11-2023
272371,Friegasuelos concentrado cítrico Super Paco botella 1 l,limpieza y hogar,cristales y suelos,Super Paco,1.79,EUR,0,14-11-2023
206776,Limpiacristales Cristasol botella 1.25 l,limpieza y hogar,cristales y suelos,Cristasol,2.39,EUR,0,14-11-2023
199405,Fregasuelos multi desinfección Sanicentro botella 1.5 l,limpieza y hogar,cristales y suelos,Sanicentro,2.19,EUR,0,14-11-2023
17103,Limpiador multiusos Don Limpio botella 1.3 l,limpieza y hogar,cristales y suelos,Don Limpio,3.99,EUR,0,14-11-2023
289425,Limpiador jabonoso madera Tenso pro botella 1 l,limpieza y hogar,cristales y suelos,Tenso pro,1.89,EUR,0,14-11-2023
188985,Limpiador multiusos lavanda Disiclin 1 l,limpieza y hogar,cristales y suelos,Disiclin,1.75,EUR,0,14-11-2023
294395,Cera para suelos y madera Tenso pro botella 1 l,limpieza y hogar,cristales y suelos,Tenso pro,3.59,EUR,0,14-11-2023
54278,Limpiador jabonoso de madera Pronto botella 750 ml,limpieza y hogar,cristales y suelos,Pronto,4.99,EUR,0,14-11-2023
279924,Limpiacristales para ventanas Ecocleox botella 500 ml,limpieza y hogar,cristales y suelos,Ecocleox,3.99,EUR,0,14-11-2023
,,limpieza y hogar,cristales y suelos,,,,,14-11-2023
222761,Queso roquefort Selección Mundial bandeja 100 g,charcuteria y quesos,queso azul y roquefort,Selección Mundial,1.85,EUR,0,14-11-2023
44948,Queso azul El cencerro bandeja 150 g,charcuteria y quesos,queso azul y roquefort,El cencerro,1.85,EUR,0,14-11-2023
207458,Queso gorgonzola D.O.P. Selección Mundial bandeja 200 g,charcuteria y quesos,queso azul y roquefort,Selección Mundial,2.59,EUR,0,14-11-2023
,,charcuteria y quesos,queso azul y roquefort,,,,,14-11-2023
222884,Alimento para perros adultos con buey As bolsa 18 kg,mascotas,perros,As,19.99,EUR,0,14-11-2023
221228,Alimento para perros adultos mix buey As bolsa 15 kg,mascotas,perros,As,18.79,EUR,0,14-11-2023
112418,Snack para perros de pollo As bolsa 200 g,mascotas,perros,As,1.39,EUR,0,14-11-2023
46334,Alimento para perros menú mix completo y variado con buey As bolsa 4 kg,mascotas,perros,As,6.99,EUR,0,14-11-2023
116462,Snack para perros dental As bolsa 170 g,mascotas,perros,As,1.59,EUR,0,14-11-2023
130332,Alimento para perros completo Friskies bolsa 10 kg,mascotas,perros,Friskies,24.99,EUR,0,14-11-2023
188110,Alimento para perros selección de carnes Bon menu bolsa 10 kg,mascotas,perros,Bon menu,22.19,EUR,0,14-11-2023
5134,Alimento para perros mini Última bolsa 1.5 kg,mascotas,perros,Última,7.45,EUR,0,14-11-2023
129050,Alimento para perros trozos en salsa con carne y zanahorias Dia lata 1.25 kg,mascotas,perros,Dia,1.58,EUR,0,14-11-2023
70381,Paté para perros con buey e hígado As tarrina 300 g,mascotas,perros,As,0.95,EUR,0,14-11-2023
144505,Snack para perros sabor cordero As bolsa 200 g,mascotas,perros,As,1.39,EUR,0,14-11-2023
205133,Snack para perros ternera As bolsa 120 g,mascotas,perros,As,1.29,EUR,0,14-11-2023
70294,Paté para perros rico en ave y con ternera As tarrina 300 g,mascotas,perros,As,0.95,EUR,0,14-11-2023
130346,Snack para perros Pedigree Biscrok caja 500 g,mascotas,perros,Pedigree,1.99,EUR,0,14-11-2023
205136,Snack dental para perros mini As bolsa 110 g,mascotas,perros,As,1.19,EUR,0,14-11-2023
206681,Paté para perros senior rico en pollo As tarrina 300 g,mascotas,perros,As,0.95,EUR,0,14-11-2023
155536,Snack para perros smiley sticks Frolic bolsa 175 g,mascotas,perros,Frolic,1.99,EUR,0,14-11-2023
298564,Hueso de calcio natural para perros Biozoo bolsa 1 unidad,mascotas,perros,Biozoo,2.29,EUR,0,14-11-2023
58453,Hueso prensado para perros Biazoo bolsa 2 unidades,mascotas,perros,Biazoo,1.79,EUR,0,14-11-2023
126999,Alimento para perros en salsa albóndigas de ave Dia lata 1.2 kg,mascotas,perros,Dia,1.99,EUR,0,14-11-2023
,,mascotas,perros,,,,,14-11-2023
28640,Whisky Dyc botella 1 l,cervezas vinos y bebidas con alcohol,ron y whisky,Dyc,14.5,EUR,0,14-11-2023
103004,Ron añejo Barceló botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Barceló,14.95,EUR,0,14-11-2023
48997,Whisky Ballantines botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Ballantines,12.5,EUR,0,14-11-2023
103423,Ron añejo Brugal botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Brugal,15.7,EUR,0,14-11-2023
947,Whisky J&b botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,J&b,10.99,EUR,0,14-11-2023
105834,Whisky white label Dewars botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Dewars,13.99,EUR,0,14-11-2023
272365,Whisky escocés 3 años Dou regal botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Dou regal,5.89,EUR,0,14-11-2023
164521,Whisky Burned barrel botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Burned barrel,5.49,EUR,0,14-11-2023
296009,Ron añejo Negrita botella 50 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Negrita,6.99,EUR,0,14-11-2023
28695,Ron añejo Velero botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Velero,5.99,EUR,0,14-11-2023
7772,Whisky red label Johnnie Walker botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Johnnie Walker,14.99,EUR,0,14-11-2023
6069,Ron añejo Cacique botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Cacique,11.99,EUR,0,14-11-2023
76080,Whisky 8 años Dyc botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Dyc,13.4,EUR,0,14-11-2023
147458,Whisky tenessee Jack Daniel's botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Jack Daniel's,19.99,EUR,0,14-11-2023
275862,Ron dominicano viejo Velero botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Velero,7.99,EUR,0,14-11-2023
186939,Whisky black label Johnnie Walker botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Johnnie Walker,28.99,EUR,0,14-11-2023
28694,Whisky 5 años Dou regal botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Dou regal,8.59,EUR,0,14-11-2023
20574,Ron blanco Velero botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Velero,4.99,EUR,0,14-11-2023
110885,Ron blanco superior Bacardi botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Bacardi,13.19,EUR,0,14-11-2023
147595,Ron añejo Santa Teresa botella 70 cl,cervezas vinos y bebidas con alcohol,ron y whisky,Santa Teresa,15.79,EUR,0,14-11-2023
,,cervezas vinos y bebidas con alcohol,ron y whisky,,,,,14-11-2023
269319,Bolsa de basura con autocierre azul 30 lt Super Paco 30 unidades,limpieza y hogar,bolsas de basura,Super Paco,1.59,EUR,0,14-11-2023
269321,Bolsa de basura con autocierre 50 lt Super Paco 15 unidades,limpieza y hogar,bolsas de basura,Super Paco,1.79,EUR,0,14-11-2023
269322,Bolsa de basura con autocierre perfumada 30 lt Super Paco 20 unidades,limpieza y hogar,bolsas de basura,Super Paco,1.65,EUR,0,14-11-2023
269320,Bolsa de basura con autocierre amarilla 30 lt Super Paco 30 unidades,limpieza y hogar,bolsas de basura,Super Paco,1.79,EUR,0,14-11-2023
269323,Bolsas de basura autocierre perfumadas 10 lt Super Paco 30 unidades,limpieza y hogar,bolsas de basura,Super Paco,1.29,EUR,0,14-11-2023
275080,Bolsa de basura con autocierre comunidad 120 lt Super Paco 10 unidades,limpieza y hogar,bolsas de basura,Super Paco,2.79,EUR,0,14-11-2023
265000,Bolsa de basura compostable con autocierre 10 lt Super Paco 15 unidades,limpieza y hogar,bolsas de basura,Super Paco,2.05,EUR,0,14-11-2023
269318,Bolsa de basura comunidad 120 lt Super Paco bolsa 10 unidades,limpieza y hogar,bolsas de basura,Super Paco,1.55,EUR,0,14-11-2023
,,limpieza y hogar,bolsas de basura,,,,,14-11-2023
60253,Queso tierno El cencerro sobre 250 g,charcuteria y quesos,quesos internacionales,El cencerro,1.84,EUR,25,14-11-2023
263228,Queso semicurado El cencerro sobre 200 g,charcuteria y quesos,quesos internacionales,El cencerro,2.45,EUR,0,14-11-2023
14272,Queso tierno light El cencerro sobre 200 g,charcuteria y quesos,quesos internacionales,El cencerro,2.45,EUR,0,14-11-2023
263230,Queso tierno de cabra El cencerro sobre 200 g,charcuteria y quesos,quesos internacionales,El cencerro,2.99,EUR,0,14-11-2023
53195,Queso gouda Selección Mundial bandeja 400 g,charcuteria y quesos,quesos internacionales,Selección Mundial,3.19,EUR,0,14-11-2023
11877,Queso brie Selección Mundial 200 g,charcuteria y quesos,quesos internacionales,Selección Mundial,1.6,EUR,0,14-11-2023
189658,Queso de vaca rulo El pastor 140 g,charcuteria y quesos,quesos internacionales,El pastor,1.59,EUR,0,14-11-2023
182970,Queso provolone con orégano Selección Mundial bolsa 150 g,charcuteria y quesos,quesos internacionales,Selección Mundial,1.99,EUR,0,14-11-2023
1253,Queso camembert Selección Mundial tarrina 250 g,charcuteria y quesos,quesos internacionales,Selección Mundial,1.99,EUR,0,14-11-2023
207456,Queso parmigiano reggiano D.O.P. en escamas Selección Mundial tarrina 80 g,charcuteria y quesos,quesos internacionales,Selección Mundial,1.99,EUR,0,14-11-2023
284018,Queso de cabra al pimentón de la vera Iberques 250 g,charcuteria y quesos,quesos internacionales,Iberques,4.43,EUR,0,14-11-2023
263225,Queso tierno de vaca El cencerro sobre 250 g,charcuteria y quesos,quesos internacionales,El cencerro,2.15,EUR,0,14-11-2023
287897,Queso rulo de cabra García Baquero 100 g,charcuteria y quesos,quesos internacionales,García Baquero,1.95,EUR,0,14-11-2023
31990,Queso edam Selección Mundial bolsa 470 g,charcuteria y quesos,quesos internacionales,Selección Mundial,4.15,EUR,0,14-11-2023
